word,label,text
frâne,simplu,"Deși unele cadre sunt prevăzute cu trei orificii pentru știfturile de poziționare, unele frâne funcționează doar într-o anumită poziție, așa că, în timpul dezasamblării, trebuie să rețineți ce orificii au fost folosite."
principale,simplu,"Deși evreii au fost țintele principale  și sunt victimele despre care auzim  cel mai des atunci când vorbim  despre Holocaust, ei nu au fost singurele victime."
auzim,foarte familiar,"Deși evreii au fost țintele principale și sunt victimele despre care auzim cel mai des atunci când vorbim despre Holocaust, ei nu au fost singurele victime."
vorbim,foarte familiar,"Deși evreii au fost țintele principale și sunt victimele despre care auzim cel mai des atunci când vorbim despre Holocaust, ei nu au fost singurele victime."
tehnologii,simplu,"Printre aceste tehnologii  se număra fisiunea nucleară , care constă în divizarea unui atom foarte electronegativ  în atomi mai mici și care produce o energie de zece ori mai mare."
nucleară,simplu,"Printre aceste tehnologii se număra fisiunea nucleară, care constă în divizarea unui atom foarte electronegativ în atomi mai mici și care produce o energie de zece ori mai mare."
electronegativ,complex,"Printre aceste tehnologii se număra fisiunea nucleară, care constă în divizarea unui atom foarte electronegativ în atomi mai mici și care produce o energie de zece ori mai mare."
ingenios,simplu,"Un alfabet ingenios  le-a permis mayașilor să înregistreze informații pe monumentele și templele lor, oferindu-le antropologilor  o modalitate excelentă  de a afla mai multe despre viața și cultura mayașă."
antropologilor,nu cunosc,"Un alfabet ingenios le-a permis mayașilor să înregistreze informații pe monumentele și templele lor, oferindu-le antropologilor o modalitate excelentă de a afla mai multe despre viața și cultura mayașă."
excelentă,simplu,"Un alfabet ingenios le-a permis mayașilor să înregistreze informații pe monumentele și templele lor, oferindu-le antropologilor o modalitate excelentă de a afla mai multe despre viața și cultura mayașă."
ocupă,simplu,"O altă carte tratează Cascading Style Sheets (CSS) care se ocupă  de aspectul general  și de stilizare, dar cartea de față abordează  pe scurt CSS."
general,simplu,"O altă carte tratează Cascading Style Sheets (CSS) care se ocupă de aspectul general și de stilizare, dar cartea de față abordează pe scurt CSS."
abordează,simplu,"O altă carte tratează Cascading Style Sheets (CSS) care se ocupă de aspectul general și de stilizare, dar cartea de față abordează pe scurt CSS."
numi,foarte familiar,"În calitate de guvernator, a urmat o politică atât de strictă de a numi  în funcții doar colegi republicani, încât a devenit părintele  sistemului de favoruri  din America."
părintele,foarte familiar,"În calitate de guvernator, a urmat o politică atât de strictă de a numi în funcții doar colegi republicani, încât a devenit părintele sistemului de favoruri din America."
favoruri,simplu,"În calitate de guvernator, a urmat o politică atât de strictă de a numi în funcții doar colegi republicani, încât a devenit părintele sistemului de favoruri din America."
variază,foarte familiar,"Ca adjective, terminațiile lor variază  în funcție  de substantivele  pe care le modifică."
funcție,simplu,"Ca adjective, terminațiile lor variază în funcție de substantivele pe care le modifică."
substantivele,simplu,"Ca adjective, terminațiile lor variază în funcție de substantivele pe care le modifică."
parabolic,simplu,"Deoarece un singur reflector parabolic  atinge o precizie  de focalizare  mai mare decât orice banc mai mare de oglinzi, focalizarea este folosită pentru a atinge o temperatură mai ridicată, ceea ce permite o conversie foarte eficientă a căldurii în energie mecanică pentru a acționa un generator electric."
precizie,foarte familiar,"Deoarece un singur reflector parabolic atinge o precizie de focalizare mai mare decât orice banc mai mare de oglinzi, focalizarea este folosită pentru a atinge o temperatură mai ridicată, ceea ce permite o conversie foarte eficientă a căldurii în energie mecanică pentru a acționa un generator electric."
focalizare,simplu,"Deoarece un singur reflector parabolic atinge o precizie de focalizare mai mare decât orice banc mai mare de oglinzi, focalizarea este folosită pentru a atinge o temperatură mai ridicată, ceea ce permite o conversie foarte eficientă a căldurii în energie mecanică pentru a acționa un generator electric."
regină,foarte familiar,"Pe lângă faptul că a fost regină  a Regatului Unit al Marii Britanii și Irlandei, a fost și primul monarh  care a folosit titlul  de Împărăteasă a Indiei."
monarh,foarte familiar,"Pe lângă faptul că a fost regină a Regatului Unit al Marii Britanii și Irlandei, a fost și primul monarh care a folosit titlul de Împărăteasă a Indiei."
titlul,simplu,"Pe lângă faptul că a fost regină a Regatului Unit al Marii Britanii și Irlandei, a fost și primul monarh care a folosit titlul de Împărăteasă a Indiei."
tonerul,nu cunosc,"La sfârșitul secvenței, o racletă îndepărtează tonerul  rămas pe tambur  și întregul proces se repetă  cu o nouă imagine."
tambur,complex,"La sfârșitul secvenței, o racletă îndepărtează tonerul rămas pe tambur și întregul proces se repetă cu o nouă imagine."
repetă,simplu,"La sfârșitul secvenței, o racletă îndepărtează tonerul rămas pe tambur și întregul proces se repetă cu o nouă imagine."
anionice,complex,"Atașarea la fibră este atribuită, cel puțin parțial, formării de săruri între grupele anionice  din coloranți și grupele cationice  din fibră ."
cationice,complex,"Atașarea la fibră este atribuită, cel puțin parțial, formării de săruri între grupele anionice din coloranți și grupele cationice din fibră."
fibră,simplu,"Atașarea la fibră este atribuită, cel puțin parțial, formării de săruri între grupele anionice din coloranți și grupele cationice din fibră."
împerechere,simplu,"Din cauza faptului că aparatul său de împerechere  este ghimpat, asemănător cu acul  unei lucrătoare, acesta va fi smuls  din corpul său după împerechere, iar el va cădea spre pământ cu singurul rezultat posibil: moartea."
acul,simplu,"Din cauza faptului că aparatul său de împerechere este ghimpat, asemănător cu acul unei lucrătoare, acesta va fi smuls din corpul său după împerechere, iar el va cădea spre pământ cu singurul rezultat posibil: moartea."
smuls,foarte familiar,"Din cauza faptului că aparatul său de împerechere este ghimpat, asemănător cu acul unei lucrătoare, acesta va fi smuls din corpul său după împerechere, iar el va cădea spre pământ cu singurul rezultat posibil: moartea."
lexicul,simplu,"Pe lângă lexicul  nou, ar trebui să vă uitați și la modul în care se conjugă  verbele  în funcție de subiectul propoziției."
conjugă,simplu,"Pe lângă lexicul nou, ar trebui să vă uitați și la modul în care se conjugă verbele în funcție de subiectul propoziției."
verbele,simplu,"Pe lângă lexicul nou, ar trebui să vă uitați și la modul în care se conjugă verbele în funcție de subiectul propoziției."
intensiv,simplu,"Ambele utilizează intensiv  funcțiile matematice pentru a descrie  și a prezice  fenomene fizice care sunt supuse unor schimbări continue, iar acest lucru necesită utilizarea analizei matematice."
descrie,simplu,"Ambele utilizează intensiv funcțiile matematice pentru a descrie și a prezice fenomene fizice care sunt supuse unor schimbări continue, iar acest lucru necesită utilizarea analizei matematice."
prezice,simplu,"Ambele utilizează intensiv funcțiile matematice pentru a descrie și a prezice fenomene fizice care sunt supuse unor schimbări continue, iar acest lucru necesită utilizarea analizei matematice."
popularea,simplu,"Oficialii britanici din domeniul comerțului au considerat că prima prioritate era popularea  zonelor recent securizate  din Canada și Florida (cu referire la Tratatul de la Paris), unde se putea aștepta în mod rezonabil ca coloniștii  să facă comerț cu patria mamă."
securizate,simplu,"Oficialii britanici din domeniul comerțului au considerat că prima prioritate era popularea zonelor recent securizate din Canada și Florida (cu referire la Tratatul de la Paris), unde se putea aștepta în mod rezonabil ca coloniștii să facă comerț cu patria mamă."
coloniștii,simplu,"Oficialii britanici din domeniul comerțului au considerat că prima prioritate era popularea zonelor recent securizate din Canada și Florida (cu referire la Tratatul de la Paris), unde se putea aștepta în mod rezonabil ca coloniștii să facă comerț cu patria mamă."
accentul,foarte familiar,"Budismul și jainismul au multe teme și practici comune, inclusiv accentul  pus pe nonviolență și credința că se ajunge la eliberare  prin renunțarea la legăturile lumești care îi leagă pe indivizi de iluzie prin procesul de karma, acumularea  de merite bune și rele."
eliberare,foarte familiar,"Budismul și jainismul au multe teme și practici comune, inclusiv accentul pus pe nonviolență și credința că se ajunge la eliberare prin renunțarea la legăturile lumești care îi leagă pe indivizi de iluzie prin procesul de karma, acumularea de merite bune și rele."
acumularea,simplu,"Budismul și jainismul au multe teme și practici comune, inclusiv accentul pus pe nonviolență și credința că se ajunge la eliberare prin renunțarea la legăturile lumești care îi leagă pe indivizi de iluzie prin procesul de karma, acumularea de merite bune și rele."
francate,nu cunosc,"Până în anii 1960, tot mai multe trimiteri poștale erau francate  cu masini  de francat decât cu timbre adezive  tradiționale."
masini,foarte familiar,"Până în anii 1960, tot mai multe trimiteri poștale erau francate cu masini de francat decât cu timbre adezive tradiționale."
adezive,complex,"Până în anii 1960, tot mai multe trimiteri poștale erau francate cu masini de francat decât cu timbre adezive tradiționale."
capacitanțe,simplu,Calcularea unor astfel de capacitanțe  și exploatarea sau luarea măsurilor necesare pentru a le contracara  reprezintă o problemă importantă în ingineria circuitelor electrice .
contracara,complex,Calcularea unor astfel de capacitanțe și exploatarea sau luarea măsurilor necesare pentru a le contracara reprezintă o problemă importantă în ingineria circuitelor electrice.
electrice,simplu,Calcularea unor astfel de capacitanțe și exploatarea sau luarea măsurilor necesare pentru a le contracara reprezintă o problemă importantă în ingineria circuitelor electrice.
amănunțit,foarte familiar,"Capitolul al doilea investighează această legătură puțin mai amănunțit , discutând  gimnastica  mentală a rezolvării problemelor."
discutând,simplu,"Capitolul al doilea investighează această legătură puțin mai amănunțit, discutând gimnastica mentală a rezolvării problemelor."
gimnastica,simplu,"Capitolul al doilea investighează această legătură puțin mai amănunțit, discutând gimnastica mentală a rezolvării problemelor."
susținătorii,simplu,"Încurajat de susținătorii  din sud (mulți dintre  ei i-au trimis lui Brooks bastoane noi, în semn de aprobare a acțiunilor sale), s-a întors după o realegere răsunătoare ."
dintre,foarte familiar,"Încurajat de susținătorii din sud (mulți dintre ei i-au trimis lui Brooks bastoane noi, în semn de aprobare a acțiunilor sale), s-a întors după o realegere răsunătoare."
răsunătoare,foarte familiar,"Încurajat de susținătorii din sud (mulți dintre ei i-au trimis lui Brooks bastoane noi, în semn de aprobare a acțiunilor sale), s-a întors după o realegere răsunătoare."
descărca,foarte familiar,Faceți clic pe butonul MAC sau WIN atașat pentru a descărca  fișierul font  zipuit .
font,complex,Faceți clic pe butonul MAC sau WIN atașat pentru a descărca fișierul font zipuit.
zipuit,complex,Faceți clic pe butonul MAC sau WIN atașat pentru a descărca fișierul font zipuit.
atribuită,simplu,"Configurația poate fi, de asemenea, atribuită  pe baza pur  empirică  a activității optice."
pur,simplu,"Configurația poate fi, de asemenea, atribuită pe baza pur empirică a activității optice."
empirică,simplu,"Configurația poate fi, de asemenea, atribuită pe baza pur empirică a activității optice."
egal,foarte familiar,"În prezent, un loc este egal  cu aproximativ  600 000 de alegători ."
aproximativ,foarte familiar,"În prezent, un loc este egal cu aproximativ 600 000 de alegători."
alegători,foarte familiar,"În prezent, un loc este egal cu aproximativ 600 000 de alegători."
Fonturile,simplu,"Fonturile  decorative sunt mai potrivite  pentru caractere de afișare (mai mari de 14 puncte), în timp ce caracterele mai simple  sunt mai potrivite pentru text (mai puțin de 14 puncte)."
potrivite,simplu,"Fonturile decorative sunt mai potrivite pentru caractere de afișare (mai mari de 14 puncte), în timp ce caracterele mai simple sunt mai potrivite pentru text (mai puțin de 14 puncte)."
simple,simplu,"Fonturile decorative sunt mai potrivite pentru caractere de afișare (mai mari de 14 puncte), în timp ce caracterele mai simple sunt mai potrivite pentru text (mai puțin de 14 puncte)."
moderată,nici simplu nici complex,"În ciuda acestui fapt, putem vedea că există încă o anumită interacțiune între Dumbledore și McGonagall, McGonagall fiind o influență moderată  asupra tuturor părților, în timp ce manifestă o loialitate  fermă  față de Dumbledore."
loialitate,simplu,"În ciuda acestui fapt, putem vedea că există încă o anumită interacțiune între Dumbledore și McGonagall, McGonagall fiind o influență moderată asupra tuturor părților, în timp ce manifestă o loialitate fermă față de Dumbledore."
fermă,simplu,"În ciuda acestui fapt, putem vedea că există încă o anumită interacțiune între Dumbledore și McGonagall, McGonagall fiind o influență moderată asupra tuturor părților, în timp ce manifestă o loialitate fermă față de Dumbledore."
comedii,foarte familiar,"Au fost produse drame, comedii  și toate celelalte forme de divertisment , precum și emisiuni  de știri și muzică."
divertisment,foarte familiar,"Au fost produse drame, comedii și toate celelalte forme de divertisment, precum și emisiuni de știri și muzică."
emisiuni,simplu,"Au fost produse drame, comedii și toate celelalte forme de divertisment, precum și emisiuni de știri și muzică."
găurire,simplu,Scoateți-le prin găurire  folosind o viteză foarte mică de găurire sau utilizați o unealtă  de extragere a șuruburilor pentru șuruburile blocate .
unealtă,simplu,Scoateți-le prin găurire folosind o viteză foarte mică de găurire sau utilizați o unealtă de extragere a șuruburilor pentru șuruburile blocate.
blocate,simplu,Scoateți-le prin găurire folosind o viteză foarte mică de găurire sau utilizați o unealtă de extragere a șuruburilor pentru șuruburile blocate.
parteneri,simplu,Fiecare parte și-a determinat noii parteneri  să se alăture  prin oferirea  de concesii teritoriale.
alăture,foarte familiar,Fiecare parte și-a determinat noii parteneri să se alăture prin oferirea de concesii teritoriale.
oferirea,simplu,Fiecare parte și-a determinat noii parteneri să se alăture prin oferirea de concesii teritoriale.
numărul,foarte familiar,"În fiecare an, numărul  de membri  ai acestui club crește, iar nevoia de lideri de grupuri mici, cunoscuți și sub numele de Facilitatori de nucleu, în cămine  crește și ea."
membri,simplu,"În fiecare an, numărul de membri ai acestui club crește, iar nevoia de lideri de grupuri mici, cunoscuți și sub numele de Facilitatori de nucleu, în cămine crește și ea."
cămine,simplu,"În fiecare an, numărul de membri ai acestui club crește, iar nevoia de lideri de grupuri mici, cunoscuți și sub numele de Facilitatori de nucleu, în cămine crește și ea."
zoom,simplu,"Lentilele cu zoom  motorizate , controlate electronic, sunt amplasate atât pe cameră, cât și pe proiector și sunt sincronizate între ele, astfel încât ambele lentile să mărească împreună și la aceeași distanță focală  în orice moment."
motorizate,simplu,"Lentilele cu zoom motorizate, controlate electronic, sunt amplasate atât pe cameră, cât și pe proiector și sunt sincronizate între ele, astfel încât ambele lentile să mărească împreună și la aceeași distanță focală în orice moment."
focală,simplu,"Lentilele cu zoom motorizate, controlate electronic, sunt amplasate atât pe cameră, cât și pe proiector și sunt sincronizate între ele, astfel încât ambele lentile să mărească împreună și la aceeași distanță focală în orice moment."
gradienții,complex,"Condițiile de mediu, cum ar fi curentul sau gradienții  de temperatură face ca bula  să se separe , determinând formarea a două bule care conțin concentrații similare de materiale."
bula,simplu,"Condițiile de mediu, cum ar fi curentul sau gradienții de temperatură face ca bula să se separe, determinând formarea a două bule care conțin concentrații similare de materiale."
separe,simplu,"Condițiile de mediu, cum ar fi curentul sau gradienții de temperatură face ca bula să se separe, determinând formarea a două bule care conțin concentrații similare de materiale."
continuat,foarte familiar,"Patriot ca întotdeauna, Laurens a continuat  să își servească națiunea ca unul dintre cei trei reprezentanți selectați  pentru a negocia  condițiile la Conferința de pace de la Paris din 1782."
selectați,simplu,"Patriot ca întotdeauna, Laurens a continuat să își servească națiunea ca unul dintre cei trei reprezentanți selectați pentru a negocia condițiile la Conferința de pace de la Paris din 1782."
negocia,foarte familiar,"Patriot ca întotdeauna, Laurens a continuat să își servească națiunea ca unul dintre cei trei reprezentanți selectați pentru a negocia condițiile la Conferința de pace de la Paris din 1782."
pregăti,foarte familiar,Tot ceea ce studiați este conceput pentru a vă pregăti  pentru sinteze organice și alte transformări  chimice efectuate  în laborator.
transformări,foarte familiar,Tot ceea ce studiați este conceput pentru a vă pregăti pentru sinteze organice și alte transformări chimice efectuate în laborator.
efectuate,foarte familiar,Tot ceea ce studiați este conceput pentru a vă pregăti pentru sinteze organice și alte transformări chimice efectuate în laborator.
contribuie,simplu,Exercițiile și secțiunile de recapitulare contribuie  în mod ideal  la un model de repetiție  conceput.
ideal,simplu,Exercițiile și secțiunile de recapitulare contribuie în mod ideal la un model de repetiție conceput.
repetiție,foarte familiar,Exercițiile și secțiunile de recapitulare contribuie în mod ideal la un model de repetiție conceput.
deshidratat,simplu,"Liniile rigide sunt adesea realizate pentru a fi presurizate cu azot sau aer deshidratat , care asigură un dielectric excelent chiar și la temperaturile ridicate generate de mii de wați  de energie RF, în special în timpul căldurii intense  de vară și a soarelui."
wați,nici simplu nici complex,"Liniile rigide sunt adesea realizate pentru a fi presurizate cu azot sau aer deshidratat, care asigură un dielectric excelent chiar și la temperaturile ridicate generate de mii de wați de energie RF, în special în timpul căldurii intense de vară și a soarelui."
intense,simplu,"Liniile rigide sunt adesea realizate pentru a fi presurizate cu azot sau aer deshidratat, care asigură un dielectric excelent chiar și la temperaturile ridicate generate de mii de wați de energie RF, în special în timpul căldurii intense de vară și a soarelui."
crede,foarte familiar,"El crede  că ei exprimă aceleași preocupări pe care le simte și el, dar într-un mod diferit, și că este obligat moral  să îi tolereze  pentru că sunt mai slabi decât el."
moral,simplu,"El crede că ei exprimă aceleași preocupări pe care le simte și el, dar într-un mod diferit, și că este obligat moral să îi tolereze pentru că sunt mai slabi decât el."
tolereze,simplu,"El crede că ei exprimă aceleași preocupări pe care le simte și el, dar într-un mod diferit, și că este obligat moral să îi tolereze pentru că sunt mai slabi decât el."
prestigioasa,simplu,"A avut un dosar de serviciu exemplar și a primit prestigioasa  Cruce de Fier, atât de clasa I, cât și de clasa a II-a, și a obținut, de asemenea, gradul  nedistins  de caporal."
gradul,simplu,"A avut un dosar de serviciu exemplar și a primit prestigioasa Cruce de Fier, atât de clasa I, cât și de clasa a II-a, și a obținut, de asemenea, gradul nedistins de caporal."
nedistins,simplu,"A avut un dosar de serviciu exemplar și a primit prestigioasa Cruce de Fier, atât de clasa I, cât și de clasa a II-a, și a obținut, de asemenea, gradul nedistins de caporal."
droguri,simplu,"De asemenea, a fost responsabil de contrabandă cu droguri  și de crime și a mituit  atât poliția , cât și politicieni importanți."
mituit,simplu,"De asemenea, a fost responsabil de contrabandă cu droguri și de crime și a mituit atât poliția, cât și politicieni importanți."
poliția,simplu,"De asemenea, a fost responsabil de contrabandă cu droguri și de crime și a mituit atât poliția, cât și politicieni importanți."
spidering,nu cunosc,"Un model de spidering  intens poate duce la blocarea  accesului la site, cu prejudicii , a spider-ului sau a IP-ului dumneavoastră."
blocarea,simplu,"Un model de spidering intens poate duce la blocarea accesului la site, cu prejudicii, a spider-ului sau a IP-ului dumneavoastră."
prejudicii,nici simplu nici complex,"Un model de spidering intens poate duce la blocarea accesului la site, cu prejudicii, a spider-ului sau a IP-ului dumneavoastră."
salva,foarte familiar,"Cu toate acestea, dacă programul este un fel de editor care rulează pe un desktop, este posibil să doriți să oferiți operatorului opțiunea de a salva  informațiile introduse cu trudă  în loc să iasă  din program."
trudă,simplu,"Cu toate acestea, dacă programul este un fel de editor care rulează pe un desktop, este posibil să doriți să oferiți operatorului opțiunea de a salva informațiile introduse cu trudă în loc să iasă din program."
iasă,simplu,"Cu toate acestea, dacă programul este un fel de editor care rulează pe un desktop, este posibil să doriți să oferiți operatorului opțiunea de a salva informațiile introduse cu trudă în loc să iasă din program."
deține,simplu,"Cu toate acestea, într-un anumit domeniu deține  o putere extrem  de sensibilă, și anume  dreptul de a retrage sau de a bloca aprovizionarea, i.e."
extrem,simplu,"Cu toate acestea, într-un anumit domeniu deține o putere extrem de sensibilă, și anume dreptul de a retrage sau de a bloca aprovizionarea, i.e."
anume,simplu,"Cu toate acestea, într-un anumit domeniu deține o putere extrem de sensibilă, și anume dreptul de a retrage sau de a bloca aprovizionarea, i.e."
ciuda,foarte familiar,"Cu toate acestea, în ciuda  acestor limitări, în mare parte inevitabile , mai multe SUV-uri și camioane mai mari au fost convertite cu succes  la energie electrică de către pasionați."
inevitabile,simplu,"Cu toate acestea, în ciuda acestor limitări, în mare parte inevitabile, mai multe SUV-uri și camioane mai mari au fost convertite cu succes la energie electrică de către pasionați."
succes,simplu,"Cu toate acestea, în ciuda acestor limitări, în mare parte inevitabile, mai multe SUV-uri și camioane mai mari au fost convertite cu succes la energie electrică de către pasionați."
abundente,simplu,"Cu toate acestea, ploile abundente  și persistente  și furtunile  pot provoca inundații și înnămolire a solului, precum și eroziune gravă cauzată de ploi."
persistente,simplu,"Cu toate acestea, ploile abundente și persistente și furtunile pot provoca inundații și înnămolire a solului, precum și eroziune gravă cauzată de ploi."
furtunile,simplu,"Cu toate acestea, ploile abundente și persistente și furtunile pot provoca inundații și înnămolire a solului, precum și eroziune gravă cauzată de ploi."
infinitezimal,complex,"Cu toate acestea, în general, este necesar să se aplice aceste legi la un volum de control infinitezimal , apoi să se utilizeze ecuațiile diferențiale  rezultate ."
diferențiale,simplu,"Cu toate acestea, în general, este necesar să se aplice aceste legi la un volum de control infinitezimal, apoi să se utilizeze ecuațiile diferențiale rezultate."
rezultate,simplu,"Cu toate acestea, în general, este necesar să se aplice aceste legi la un volum de control infinitezimal, apoi să se utilizeze ecuațiile diferențiale rezultate."
rareori,foarte familiar,"Cu toate acestea, este rareori  nevoie să spunem că acest artificiu  ar avea o valoare limitată dacă am ști că mitul  este o minciună."
artificiu,simplu,"Cu toate acestea, este rareori nevoie să spunem că acest artificiu ar avea o valoare limitată dacă am ști că mitul este o minciună."
mitul,simplu,"Cu toate acestea, este rareori nevoie să spunem că acest artificiu ar avea o valoare limitată dacă am ști că mitul este o minciună."
suferi,foarte familiar,"Cu toate acestea, ar trebui să fie clar că diferite lungimi de undă vor suferi  interferențe constructive  pentru diferite unghiuri  de incidență a luminii primite."
constructive,simplu,"Cu toate acestea, ar trebui să fie clar că diferite lungimi de undă vor suferi interferențe constructive pentru diferite unghiuri de incidență a luminii primite."
unghiuri,simplu,"Cu toate acestea, ar trebui să fie clar că diferite lungimi de undă vor suferi interferențe constructive pentru diferite unghiuri de incidență a luminii primite."
sinaptice,complex,"Cu toate acestea, atenuarea nu poate merge decât până la nivelul plasticii sinaptice  și corticale a creierului, deoarece gravitatea ADHD  depinde  în principal  de aspectele neurobiologice."
depinde,foarte familiar,"Cu toate acestea, atenuarea nu poate merge decât până la nivelul plasticii sinaptice și corticale a creierului, deoarece gravitatea ADHD depinde în principal de aspectele neurobiologice."
principal,foarte familiar,"Cu toate acestea, atenuarea nu poate merge decât până la nivelul plasticii sinaptice și corticale a creierului, deoarece gravitatea ADHD depinde în principal de aspectele neurobiologice."
Peroxidul,nu cunosc,"Peroxidul  de hidrogen se va degrada spontan  în apă și oxigen molecular, însă prezența unui catalizator accelerează  această reacție până la punctul în care a fost folosit ca sursă de combustibil pentru torpile și chiar pentru nave spațiale."
spontan,simplu,"Peroxidul de hidrogen se va degrada spontan în apă și oxigen molecular, însă prezența unui catalizator accelerează această reacție până la punctul în care a fost folosit ca sursă de combustibil pentru torpile și chiar pentru nave spațiale."
accelerează,simplu,"Peroxidul de hidrogen se va degrada spontan în apă și oxigen molecular, însă prezența unui catalizator accelerează această reacție până la punctul în care a fost folosit ca sursă de combustibil pentru torpile și chiar pentru nave spațiale."
colaborare,simplu,Apreciez cu adevărat spiritul de colaborare  al acestei platforme  și mă angajez  să fiu mai vigilent în ceea ce privește problemele legate de drepturile de autor în viitor.
platforme,simplu,Apreciez cu adevărat spiritul de colaborare al acestei platforme și mă angajez să fiu mai vigilent în ceea ce privește problemele legate de drepturile de autor în viitor.
angajez,foarte familiar,Apreciez cu adevărat spiritul de colaborare al acestei platforme și mă angajez să fiu mai vigilent în ceea ce privește problemele legate de drepturile de autor în viitor.
preocupările,simplu,Vă înțeleg  preocupările  legate de problemele legate de copyright  și de necesitatea de a menține  integritatea conținutului de pe platformă.
copyright,simplu,Vă înțeleg preocupările legate de problemele legate de copyright și de necesitatea de a menține integritatea conținutului de pe platformă.
menține,simplu,Vă înțeleg preocupările legate de problemele legate de copyright și de necesitatea de a menține integritatea conținutului de pe platformă.
masați,foarte familiar,"Dacă nu, masați  ușor mușchiul cu crampe , puteți încerca, de asemenea, să aplicați  gheață."
crampe,simplu,"Dacă nu, masați ușor mușchiul cu crampe, puteți încerca, de asemenea, să aplicați gheață."
aplicați,foarte familiar,"Dacă nu, masați ușor mușchiul cu crampe, puteți încerca, de asemenea, să aplicați gheață."
dispus,simplu,"Dacă este posibil, găsiți un apicultor din zona dumneavoastră care ar putea fi dispus  să vă ghideze sau chiar să vă îndrume  în timpul noului  dumneavoastră interes."
îndrume,simplu,"Dacă este posibil, găsiți un apicultor din zona dumneavoastră care ar putea fi dispus să vă ghideze sau chiar să vă îndrume în timpul noului dumneavoastră interes."
noului,simplu,"Dacă este posibil, găsiți un apicultor din zona dumneavoastră care ar putea fi dispus să vă ghideze sau chiar să vă îndrume în timpul noului dumneavoastră interes."
matematicieni,foarte familiar,"În încercarea de a îmbunătăți acuratețea, armata a angajat un grup mare de matematicieni  pentru a calcula  continuu  ecuațiile diferențiale necesare pentru rezolvarea tabelelor de tragere balistică."
calcula,foarte familiar,"În încercarea de a îmbunătăți acuratețea, armata a angajat un grup mare de matematicieni pentru a calcula continuu ecuațiile diferențiale necesare pentru rezolvarea tabelelor de tragere balistică."
continuu,simplu,"În încercarea de a îmbunătăți acuratețea, armata a angajat un grup mare de matematicieni pentru a calcula continuu ecuațiile diferențiale necesare pentru rezolvarea tabelelor de tragere balistică."
anuale,simplu,"La multe specii anuale   în condiții nefavorabile  de uscăciune sau de frig, există  doar sămânța."
nefavorabile,foarte familiar,"La multe specii anuale în condiții nefavorabile de uscăciune sau de frig, există doar sămânța."
există,foarte familiar,"La multe specii anuale în condiții nefavorabile de uscăciune sau de frig, există doar sămânța."
